sale_id,store_id,customer_id,product_id,sale_date,sale_amount
SALE0551,48,2570,PROD004,2020-07-04,877
SALE0552,12,1189,PROD010,2020-07-05,222
SALE0553,47,1528,PROD012,2020-07-06,1308
SALE0554,28,2144,PROD038,2020-07-07,1069
SALE0555,59,2132,PROD038,2020-07-08,293
SALE0556,29,1391,PROD002,2020-07-09,1484
SALE0557,20,2526,PROD012,2020-07-10,494
SALE0558,17,1108,PROD002,2020-07-11,578
SALE0559,23,2036,PROD001,2020-07-12,112
SALE0560,12,1067,PROD030,2020-07-13,836
SALE0561,2,1259,PROD001,2020-07-14,518
SALE0562,33,2039,PROD019,2020-07-15,1145
SALE0563,54,1873,PROD005,2020-07-16,1200
SALE0564,28,2699,PROD010,2020-07-17,642
SALE0565,40,2968,PROD007,2020-07-18,279
SALE0566,31,2508,PROD005,2020-07-19,359
SALE0567,11,1075,PROD010,2020-07-20,238
SALE0568,28,1318,PROD023,2020-07-21,408
SALE0569,35,1476,PROD026,2020-07-22,739
SALE0570,21,1042,PROD032,2020-07-23,528
SALE0571,42,2496,PROD008,2020-07-24,200
SALE0572,43,2055,PROD015,2020-07-25,1137
SALE0573,27,1829,PROD001,2020-07-26,88
SALE0574,38,1791,PROD037,2020-07-27,118
SALE0575,9,1181,PROD034,2020-07-28,858
SALE0576,20,2792,PROD019,2020-07-29,594
SALE0577,36,1402,PROD040,2020-07-30,1369
SALE0578,21,1521,PROD018,2020-07-31,26
SALE0579,54,2303,PROD016,2020-08-01,1378
SALE0580,34,1852,PROD032,2020-08-02,579
SALE0581,2,1519,PROD026,2020-08-03,716
SALE0582,39,1561,PROD035,2020-08-04,162
SALE0583,3,1042,PROD010,2020-08-05,523
SALE0584,50,1877,PROD019,2020-08-06,1383
SALE0585,56,1043,PROD019,2020-08-07,1181
SALE0586,58,2144,PROD019,2020-08-08,174
SALE0587,22,2275,PROD013,2020-08-09,461
SALE0588,38,1099,PROD017,2020-08-10,916
SALE0589,47,2189,PROD021,2020-08-11,1094
SALE0590,5,2286,PROD024,2020-08-12,808
SALE0591,55,1899,PROD027,2020-08-13,1206
SALE0592,51,1097,PROD029,2020-08-14,422
SALE0593,55,1121,PROD005,2020-08-15,1030
SALE0594,29,1214,PROD021,2020-08-16,421
SALE0595,55,2512,PROD008,2020-08-17,680
SALE0596,8,2936,PROD032,2020-08-18,351
SALE0597,18,2337,PROD024,2020-08-19,329
SALE0598,2,2203,PROD033,2020-08-20,1362
SALE0599,6,2078,PROD010,2020-08-21,772
SALE0600,53,2166,PROD033,2020-08-22,1466
SALE0601,4,2428,PROD007,2020-08-23,1089
SALE0602,12,1349,PROD030,2020-08-24,430
SALE0603,31,2270,PROD029,2020-08-25,839
SALE0604,52,1646,PROD025,2020-08-26,1143
SALE0605,38,1174,PROD021,2020-08-27,1132
SALE0606,56,1883,PROD017,2020-08-28,454
SALE0607,44,2030,PROD014,2020-08-29,426
SALE0608,41,1596,PROD010,2020-08-30,412
SALE0609,18,1533,PROD009,2020-08-31,97
SALE0610,54,2016,PROD030,2020-09-01,878
SALE0611,48,1608,PROD016,2020-09-02,375
SALE0612,20,1839,PROD032,2020-09-03,658
SALE0613,12,1907,PROD016,2020-09-04,439
SALE0614,26,2025,PROD009,2020-09-05,438
SALE0615,19,2742,PROD007,2020-09-06,514
SALE0616,48,1355,PROD021,2020-09-07,306
SALE0617,12,2422,PROD040,2020-09-08,1188
SALE0618,17,2953,PROD010,2020-09-09,905
SALE0619,7,1498,PROD006,2020-09-10,1246
SALE0620,21,1035,PROD031,2020-09-11,471
SALE0621,41,2589,PROD007,2020-09-12,740
SALE0622,49,1966,PROD031,2020-09-13,779
SALE0623,46,2730,PROD029,2020-09-14,551
SALE0624,47,1120,PROD005,2020-09-15,481
SALE0625,28,2706,PROD012,2020-09-16,1363
SALE0626,46,2462,PROD031,2020-09-17,136
SALE0627,53,1849,PROD001,2020-09-18,651
SALE0628,46,2672,PROD017,2020-09-19,926
SALE0629,54,2736,PROD031,2020-09-20,379
SALE0630,26,2239,PROD006,2020-09-21,358
SALE0631,43,2444,PROD033,2020-09-22,846
SALE0632,55,1501,PROD033,2020-09-23,957
SALE0633,14,1371,PROD024,2020-09-24,474
SALE0634,52,1670,PROD036,2020-09-25,1216
SALE0635,13,1455,PROD040,2020-09-26,444
SALE0636,25,1429,PROD031,2020-09-27,626
SALE0637,38,1977,PROD003,2020-09-28,1136
SALE0638,8,1839,PROD006,2020-09-29,829
SALE0639,35,1116,PROD039,2020-09-30,924
SALE0640,55,1157,PROD006,2020-10-01,798
SALE0641,53,2051,PROD037,2020-10-02,1422
SALE0642,52,1200,PROD020,2020-10-03,665
SALE0643,1,2145,PROD031,2020-10-04,500
SALE0644,50,2871,PROD025,2020-10-05,1106
SALE0645,15,1728,PROD030,2020-10-06,647
SALE0646,45,2277,PROD036,2020-10-07,23
SALE0647,52,2529,PROD013,2020-10-08,910
SALE0648,31,1108,PROD014,2020-10-09,1397
SALE0649,45,1878,PROD024,2020-10-10,728
SALE0650,53,2031,PROD035,2020-10-11,416
SALE0651,23,1026,PROD036,2020-10-12,203
SALE0652,3,1642,PROD007,2020-10-13,960
SALE0653,46,1103,PROD023,2020-10-14,200
SALE0654,35,2401,PROD010,2020-10-15,490
SALE0655,36,1445,PROD027,2020-10-16,60
SALE0656,19,2232,PROD024,2020-10-17,854
SALE0657,35,1635,PROD023,2020-10-18,1304
SALE0658,51,2460,PROD036,2020-10-19,1136
SALE0659,24,2187,PROD027,2020-10-20,490
SALE0660,25,1748,PROD013,2020-10-21,836
SALE0661,33,1229,PROD021,2020-10-22,798
SALE0662,56,2262,PROD038,2020-10-23,1051
SALE0663,13,2596,PROD003,2020-10-24,1380
SALE0664,51,2500,PROD011,2020-10-25,1222
SALE0665,37,2693,PROD013,2020-10-26,777
SALE0666,37,1184,PROD022,2020-10-27,277
SALE0667,25,1174,PROD018,2020-10-28,120
SALE0668,53,2004,PROD034,2020-10-29,1030
SALE0669,52,1437,PROD018,2020-10-30,881
SALE0670,15,1775,PROD039,2020-10-31,1371
SALE0671,9,1076,PROD013,2020-11-01,1338
SALE0672,19,1653,PROD038,2020-11-02,72
SALE0673,47,1733,PROD024,2020-11-03,844
SALE0674,59,1848,PROD030,2020-11-04,397
SALE0675,10,2772,PROD005,2020-11-05,361
SALE0676,19,1869,PROD025,2020-11-06,1069
SALE0677,35,2380,PROD035,2020-11-07,596
SALE0678,41,2543,PROD021,2020-11-08,717
SALE0679,38,2014,PROD004,2020-11-09,345
SALE0680,12,2914,PROD029,2020-11-10,563
SALE0681,9,2374,PROD032,2020-11-11,1204
SALE0682,47,2884,PROD029,2020-11-12,474
SALE0683,35,1600,PROD009,2020-11-13,876
SALE0684,35,2577,PROD008,2020-11-14,673
SALE0685,1,1391,PROD007,2020-11-15,993
SALE0686,53,2613,PROD034,2020-11-16,671
SALE0687,5,1590,PROD032,2020-11-17,836
SALE0688,50,2237,PROD029,2020-11-18,684
SALE0689,39,1464,PROD011,2020-11-19,905
SALE0690,52,1174,PROD018,2020-11-20,171
SALE0691,2,1141,PROD018,2020-11-21,585
SALE0692,25,1358,PROD005,2020-11-22,699
SALE0693,3,1552,PROD011,2020-11-23,530
SALE0694,44,1172,PROD030,2020-11-24,1169
SALE0695,36,1773,PROD004,2020-11-25,1303
SALE0696,49,2788,PROD023,2020-11-26,716
SALE0697,33,2138,PROD010,2020-11-27,592
SALE0698,6,2461,PROD037,2020-11-28,640
SALE0699,29,1682,PROD039,2020-11-29,68
SALE0700,9,1703,PROD008,2020-11-30,595
SALE0701,19,2650,PROD002,2020-12-01,102
SALE0702,54,1319,PROD012,2020-12-02,393
SALE0703,59,1844,PROD029,2020-12-03,667
SALE0704,21,2694,PROD009,2020-12-04,55
SALE0705,27,1098,PROD011,2020-12-05,321
SALE0706,48,1332,PROD021,2020-12-06,208
SALE0707,54,2313,PROD019,2020-12-07,117
SALE0708,38,2297,PROD004,2020-12-08,1084
SALE0709,49,2996,PROD006,2020-12-09,170
SALE0710,23,1190,PROD020,2020-12-10,350
SALE0711,27,1192,PROD013,2020-12-11,1043
SALE0712,50,2667,PROD013,2020-12-12,429
SALE0713,20,1304,PROD008,2020-12-13,400
SALE0714,43,1087,PROD010,2020-12-14,1216
SALE0715,22,2066,PROD035,2020-12-15,388
SALE0716,54,2896,PROD024,2020-12-16,1427
SALE0717,54,2785,PROD037,2020-12-17,481
SALE0718,32,2624,PROD013,2020-12-18,1411
SALE0719,4,1453,PROD010,2020-12-19,393
SALE0720,7,2195,PROD012,2020-12-20,572
SALE0721,24,2160,PROD006,2020-12-21,952
SALE0722,19,2773,PROD008,2020-12-22,1170
SALE0723,4,2275,PROD004,2020-12-23,190
SALE0724,36,1205,PROD016,2020-12-24,1276
SALE0725,18,2740,PROD011,2020-12-25,1160
SALE0726,14,2097,PROD003,2020-12-26,938
SALE0727,21,1242,PROD033,2020-12-27,312
SALE0728,42,2123,PROD012,2020-12-28,125
SALE0729,9,1166,PROD030,2020-12-29,994
SALE0730,34,1820,PROD029,2020-12-30,266
SALE0731,30,2122,PROD032,2020-12-31,564
SALE0732,59,2648,PROD018,2021-01-01,398
SALE0733,15,1098,PROD009,2021-01-02,1348
SALE0734,9,1152,PROD021,2021-01-03,601
SALE0735,23,1984,PROD017,2021-01-04,672
SALE0736,25,1875,PROD037,2021-01-05,520
SALE0737,42,2028,PROD035,2021-01-06,409
SALE0738,27,2488,PROD007,2021-01-07,950
SALE0739,12,2933,PROD007,2021-01-08,761
SALE0740,7,1736,PROD029,2021-01-09,409
SALE0741,16,1745,PROD035,2021-01-10,444
SALE0742,48,1558,PROD026,2021-01-11,833
SALE0743,54,1929,PROD011,2021-01-12,628
SALE0744,21,2930,PROD002,2021-01-13,978
SALE0745,34,2502,PROD003,2021-01-14,736
SALE0746,8,2499,PROD031,2021-01-15,650
SALE0747,12,1998,PROD032,2021-01-16,1350
SALE0748,55,2888,PROD003,2021-01-17,1097
SALE0749,9,2356,PROD015,2021-01-18,368
SALE0750,4,1220,PROD032,2021-01-19,549
SALE0751,22,1946,PROD002,2021-01-20,1139
SALE0752,3,1909,PROD007,2021-01-21,546
SALE0753,50,2082,PROD019,2021-01-22,1042
SALE0754,41,1818,PROD028,2021-01-23,1212
SALE0755,48,1911,PROD024,2021-01-24,51
SALE0756,16,2563,PROD029,2021-01-25,859
SALE0757,32,1340,PROD040,2021-01-26,910
SALE0758,58,1385,PROD031,2021-01-27,141
SALE0759,21,1066,PROD025,2021-01-28,1413
SALE0760,54,1368,PROD029,2021-01-29,1076
SALE0761,1,1260,PROD001,2021-01-30,1072
SALE0762,52,2179,PROD009,2021-01-31,388
SALE0763,3,2711,PROD010,2021-02-01,452
SALE0764,16,2993,PROD004,2021-02-02,129
SALE0765,44,1945,PROD011,2021-02-03,548
SALE0766,26,2784,PROD009,2021-02-04,394
SALE0767,41,2440,PROD026,2021-02-05,645
SALE0768,40,1808,PROD009,2021-02-06,73
SALE0769,17,2259,PROD020,2021-02-07,448
SALE0770,21,2504,PROD026,2021-02-08,106
SALE0771,55,2336,PROD040,2021-02-09,569
SALE0772,53,1019,PROD018,2021-02-10,449
SALE0773,43,2659,PROD003,2021-02-11,1099
SALE0774,35,2450,PROD022,2021-02-12,1385
SALE0775,24,1334,PROD008,2021-02-13,1253
SALE0776,55,1846,PROD006,2021-02-14,890
SALE0777,59,1744,PROD019,2021-02-15,317
SALE0778,45,1664,PROD003,2021-02-16,537
SALE0779,30,1897,PROD022,2021-02-17,1191
SALE0780,15,1324,PROD031,2021-02-18,980
SALE0781,43,2783,PROD013,2021-02-19,314
SALE0782,25,2079,PROD026,2021-02-20,1370
SALE0783,59,1066,PROD036,2021-02-21,84
SALE0784,52,1384,PROD030,2021-02-22,1408
SALE0785,32,1247,PROD003,2021-02-23,604
SALE0786,13,2923,PROD029,2021-02-24,1492
SALE0787,3,2331,PROD020,2021-02-25,485
SALE0788,16,1071,PROD004,2021-02-26,728
SALE0789,31,1605,PROD035,2021-02-27,33
SALE0790,49,2650,PROD036,2021-02-28,977
SALE0791,7,2064,PROD029,2021-03-01,544
SALE0792,51,2394,PROD030,2021-03-02,595
SALE0793,16,1729,PROD025,2021-03-03,253
SALE0794,46,1516,PROD015,2021-03-04,271
SALE0795,54,1839,PROD024,2021-03-05,367
SALE0796,34,2292,PROD037,2021-03-06,79
SALE0797,8,2326,PROD021,2021-03-07,1222
SALE0798,6,1039,PROD007,2021-03-08,595
SALE0799,21,2238,PROD019,2021-03-09,673
SALE0800,51,2656,PROD022,2021-03-10,1452
SALE0801,42,1507,PROD038,2021-03-11,239
SALE0802,15,2211,PROD010,2021-03-12,859
SALE0803,8,1508,PROD012,2021-03-13,66
SALE0804,9,1690,PROD035,2021-03-14,190
SALE0805,21,2250,PROD028,2021-03-15,758
SALE0806,37,2190,PROD038,2021-03-16,220
SALE0807,9,2427,PROD036,2021-03-17,764
SALE0808,30,1145,PROD039,2021-03-18,906
SALE0809,11,1037,PROD036,2021-03-19,613
SALE0810,23,1016,PROD005,2021-03-20,1060
SALE0811,45,2547,PROD010,2021-03-21,1204
SALE0812,46,2568,PROD029,2021-03-22,136
SALE0813,43,2570,PROD024,2021-03-23,1125
SALE0814,10,2396,PROD038,2021-03-24,642
SALE0815,21,1174,PROD037,2021-03-25,185
SALE0816,57,2105,PROD033,2021-03-26,301
SALE0817,3,1145,PROD022,2021-03-27,105
SALE0818,2,1398,PROD003,2021-03-28,592
SALE0819,37,1429,PROD037,2021-03-29,71
SALE0820,46,2513,PROD021,2021-03-30,479
SALE0821,56,1671,PROD009,2021-03-31,1274
SALE0822,45,1176,PROD039,2021-04-01,1136
SALE0823,13,1570,PROD012,2021-04-02,765
SALE0824,14,2431,PROD022,2021-04-03,773
SALE0825,48,1087,PROD035,2021-04-04,1223
SALE0826,38,2582,PROD020,2021-04-05,539
SALE0827,22,1111,PROD009,2021-04-06,1233
SALE0828,30,2036,PROD026,2021-04-07,357
SALE0829,57,1233,PROD019,2021-04-08,138
SALE0830,5,1120,PROD003,2021-04-09,656
SALE0831,47,1642,PROD027,2021-04-10,1409
SALE0832,30,2461,PROD026,2021-04-11,481
SALE0833,19,2615,PROD033,2021-04-12,633
SALE0834,43,2991,PROD006,2021-04-13,74
SALE0835,21,2123,PROD016,2021-04-14,334
SALE0836,16,2892,PROD028,2021-04-15,91
SALE0837,3,2431,PROD021,2021-04-16,917
SALE0838,24,1687,PROD035,2021-04-17,123
SALE0839,53,1574,PROD009,2021-04-18,624
SALE0840,28,2990,PROD008,2021-04-19,824
SALE0841,15,2586,PROD029,2021-04-20,731
SALE0842,18,1997,PROD024,2021-04-21,1191
SALE0843,39,1094,PROD038,2021-04-22,1101
SALE0844,6,1165,PROD014,2021-04-23,231
SALE0845,12,2814,PROD040,2021-04-24,1239
SALE0846,57,1906,PROD028,2021-04-25,545
SALE0847,46,2199,PROD036,2021-04-26,257
SALE0848,30,1342,PROD014,2021-04-27,302
SALE0849,4,2211,PROD020,2021-04-28,272
SALE0850,27,1169,PROD011,2021-04-29,1139
SALE0851,9,2840,PROD017,2021-04-30,873
SALE0852,10,1235,PROD019,2021-05-01,694
SALE0853,54,2507,PROD040,2021-05-02,1188
SALE0854,50,1179,PROD013,2021-05-03,276
SALE0855,54,2972,PROD010,2021-05-04,976
SALE0856,56,2021,PROD028,2021-05-05,1295
SALE0857,18,1586,PROD017,2021-05-06,636
SALE0858,17,2687,PROD034,2021-05-07,55
SALE0859,50,1749,PROD033,2021-05-08,1459
SALE0860,36,2629,PROD016,2021-05-09,158
SALE0861,3,1301,PROD023,2021-05-10,274
SALE0862,57,1795,PROD027,2021-05-11,408
SALE0863,2,2612,PROD006,2021-05-12,423
SALE0864,20,2736,PROD025,2021-05-13,33
SALE0865,9,1630,PROD008,2021-05-14,198
SALE0866,39,1450,PROD028,2021-05-15,805
SALE0867,24,2368,PROD005,2021-05-16,627
SALE0868,50,2819,PROD015,2021-05-17,1243
SALE0869,50,2212,PROD027,2021-05-18,1167
SALE0870,22,1062,PROD029,2021-05-19,700
SALE0871,27,2378,PROD019,2021-05-20,694
SALE0872,30,2630,PROD011,2021-05-21,418
SALE0873,25,1262,PROD032,2021-05-22,585
SALE0874,46,1046,PROD017,2021-05-23,987
SALE0875,35,2269,PROD039,2021-05-24,548
SALE0876,30,1063,PROD022,2021-05-25,320
SALE0877,55,2426,PROD007,2021-05-26,807
SALE0878,3,1961,PROD030,2021-05-27,947
SALE0879,31,2561,PROD001,2021-05-28,338
SALE0880,43,1233,PROD033,2021-05-29,1493
SALE0881,37,1898,PROD032,2021-05-30,1122
SALE0882,58,2612,PROD019,2021-05-31,1265
SALE0883,51,2055,PROD004,2021-06-01,1373
SALE0884,47,1294,PROD030,2021-06-02,1449
SALE0885,24,2902,PROD005,2021-06-03,608
SALE0886,16,2416,PROD038,2021-06-04,524
SALE0887,31,2943,PROD030,2021-06-05,756
SALE0888,1,1218,PROD012,2021-06-06,745
SALE0889,57,2346,PROD033,2021-06-07,1168
SALE0890,39,1999,PROD039,2021-06-08,1173
SALE0891,36,1402,PROD016,2021-06-09,855
SALE0892,25,2794,PROD039,2021-06-10,17
SALE0893,46,2788,PROD039,2021-06-11,1309
SALE0894,10,2641,PROD034,2021-06-12,981
SALE0895,27,1152,PROD009,2021-06-13,422
SALE0896,38,2398,PROD021,2021-06-14,683
SALE0897,35,2754,PROD037,2021-06-15,650
SALE0898,25,1264,PROD005,2021-06-16,788
SALE0899,52,2011,PROD014,2021-06-17,1456
SALE0900,46,2378,PROD020,2021-06-18,851
SALE0901,53,2913,PROD032,2021-06-19,866
SALE0902,14,2380,PROD037,2021-06-20,229
SALE0903,34,1583,PROD037,2021-06-21,319
SALE0904,31,2648,PROD021,2021-06-22,299
SALE0905,46,2946,PROD027,2021-06-23,415
SALE0906,23,1234,PROD040,2021-06-24,1185
SALE0907,58,2948,PROD003,2021-06-25,320
SALE0908,6,1574,PROD003,2021-06-26,992
SALE0909,52,2313,PROD003,2021-06-27,1037
SALE0910,18,2958,PROD026,2021-06-28,89
SALE0911,18,1232,PROD007,2021-06-29,717
SALE0912,24,2876,PROD036,2021-06-30,536
SALE0913,40,1511,PROD007,2021-07-01,861
SALE0914,32,2451,PROD040,2021-07-02,1103
SALE0915,9,1010,PROD003,2021-07-03,1165
SALE0916,8,2204,PROD001,2021-07-04,729
SALE0917,31,1253,PROD012,2021-07-05,1023
SALE0918,19,1523,PROD035,2021-07-06,97
SALE0919,22,2792,PROD023,2021-07-07,1297
SALE0920,25,1653,PROD017,2021-07-08,948
SALE0921,48,1083,PROD001,2021-07-09,714
SALE0922,47,1989,PROD015,2021-07-10,1482
SALE0923,13,1127,PROD035,2021-07-11,1261
SALE0924,34,1308,PROD022,2021-07-12,156
SALE0925,27,1712,PROD030,2021-07-13,1291
SALE0926,20,1157,PROD003,2021-07-14,813
SALE0927,38,2488,PROD025,2021-07-15,254
SALE0928,47,2065,PROD028,2021-07-16,1370
SALE0929,44,1823,PROD014,2021-07-17,1287
SALE0930,20,1932,PROD009,2021-07-18,1345
SALE0931,2,2278,PROD022,2021-07-19,617
SALE0932,51,1400,PROD011,2021-07-20,408
SALE0933,18,2612,PROD013,2021-07-21,1027
SALE0934,1,1466,PROD016,2021-07-22,1469
SALE0935,25,1442,PROD040,2021-07-23,223
SALE0936,21,1957,PROD022,2021-07-24,982
SALE0937,51,2298,PROD023,2021-07-25,559
SALE0938,18,2310,PROD039,2021-07-26,1459
SALE0939,2,1532,PROD018,2021-07-27,429
SALE0940,27,2617,PROD028,2021-07-28,445
SALE0941,9,2844,PROD040,2021-07-29,639
SALE0942,5,2103,PROD032,2021-07-30,802
SALE0943,7,2980,PROD028,2021-07-31,1112
SALE0944,33,2677,PROD026,2021-08-01,1191
SALE0945,9,2117,PROD002,2021-08-02,454
SALE0946,45,1590,PROD036,2021-08-03,983
SALE0947,10,2801,PROD018,2021-08-04,607
SALE0948,49,2410,PROD018,2021-08-05,1104
SALE0949,41,2844,PROD028,2021-08-06,849
SALE0950,11,1720,PROD023,2021-08-07,505
SALE0951,28,2994,PROD038,2021-08-08,1333
SALE0952,12,1784,PROD019,2021-08-09,137
SALE0953,47,2581,PROD024,2021-08-10,554
SALE0954,16,2433,PROD040,2021-08-11,1364
SALE0955,32,2914,PROD011,2021-08-12,111
SALE0956,2,2630,PROD010,2021-08-13,1080
SALE0957,27,1287,PROD017,2021-08-14,965
SALE0958,57,2929,PROD009,2021-08-15,151
SALE0959,10,1808,PROD030,2021-08-16,545
SALE0960,1,2985,PROD027,2021-08-17,402
SALE0961,49,2969,PROD029,2021-08-18,1313
SALE0962,14,1220,PROD028,2021-08-19,634
SALE0963,53,2161,PROD005,2021-08-20,44
SALE0964,18,2879,PROD019,2021-08-21,1389
SALE0965,13,1053,PROD006,2021-08-22,1123
SALE0966,43,2845,PROD019,2021-08-23,465
SALE0967,10,2806,PROD009,2021-08-24,1313
SALE0968,44,2617,PROD024,2021-08-25,998
SALE0969,42,1737,PROD031,2021-08-26,872
SALE0970,48,1131,PROD001,2021-08-27,674
SALE0971,53,2016,PROD004,2021-08-28,327
SALE0972,30,2074,PROD034,2021-08-29,831
SALE0973,53,1062,PROD012,2021-08-30,1457
SALE0974,16,1235,PROD010,2021-08-31,1263
SALE0975,45,1330,PROD029,2021-09-01,611
SALE0976,11,2521,PROD009,2021-09-02,1146
SALE0977,47,2108,PROD010,2021-09-03,333
SALE0978,11,2826,PROD033,2021-09-04,398
SALE0979,25,1378,PROD010,2021-09-05,94
SALE0980,26,2104,PROD015,2021-09-06,389
SALE0981,50,1103,PROD004,2021-09-07,243
SALE0982,27,2595,PROD002,2021-09-08,583
SALE0983,37,1086,PROD038,2021-09-09,326
SALE0984,25,2869,PROD006,2021-09-10,1471
SALE0985,29,2225,PROD040,2021-09-11,695
SALE0986,49,2207,PROD036,2021-09-12,40
SALE0987,25,1057,PROD015,2021-09-13,862
SALE0988,8,1666,PROD034,2021-09-14,209
SALE0989,52,2974,PROD033,2021-09-15,976
SALE0990,41,2794,PROD024,2021-09-16,1033
SALE0991,33,2943,PROD021,2021-09-17,1356
SALE0992,32,2054,PROD005,2021-09-18,1258
SALE0993,32,1029,PROD014,2021-09-19,698
SALE0994,19,2922,PROD017,2021-09-20,1306
SALE0995,40,1261,PROD031,2021-09-21,607
SALE0996,2,2886,PROD014,2021-09-22,559
SALE0997,48,2022,PROD032,2021-09-23,895
SALE0998,4,1662,PROD012,2021-09-24,1084
SALE0999,25,1646,PROD004,2021-09-25,302
SALE1000,11,1356,PROD035,2021-09-26,77
SALE1001,37,2513,PROD003,2021-09-27,1036
SALE1002,56,2223,PROD026,2021-09-28,1318
SALE1003,39,2797,PROD016,2021-09-29,1453
SALE1004,31,2109,PROD031,2021-09-30,793
SALE1005,3,1885,PROD020,2021-10-01,1121
SALE1006,57,2060,PROD004,2021-10-02,116
SALE1007,37,1791,PROD037,2021-10-03,194
SALE1008,46,1257,PROD006,2021-10-04,120
SALE1009,18,1179,PROD010,2021-10-05,1370
SALE1010,34,1984,PROD030,2021-10-06,1257
SALE1011,7,2238,PROD021,2021-10-07,295
SALE1012,47,1566,PROD028,2021-10-08,1003
SALE1013,43,1004,PROD007,2021-10-09,121
SALE1014,1,2715,PROD027,2021-10-10,625
SALE1015,31,2289,PROD014,2021-10-11,133
SALE1016,45,1806,PROD040,2021-10-12,920
SALE1017,34,1574,PROD035,2021-10-13,678
SALE1018,33,1388,PROD035,2021-10-14,1194
SALE1019,13,2959,PROD026,2021-10-15,358
SALE1020,23,1948,PROD018,2021-10-16,1355
SALE1021,41,2542,PROD012,2021-10-17,1149
SALE1022,54,1337,PROD018,2021-10-18,990
SALE1023,22,1310,PROD009,2021-10-19,791
SALE1024,2,1422,PROD025,2021-10-20,432
SALE1025,55,2040,PROD007,2021-10-21,452
SALE1026,14,1423,PROD013,2021-10-22,198
SALE1027,27,2060,PROD033,2021-10-23,776
SALE1028,18,1143,PROD028,2021-10-24,303
SALE1029,38,1358,PROD002,2021-10-25,680
SALE1030,45,1049,PROD026,2021-10-26,262
SALE1031,20,2261,PROD019,2021-10-27,792
SALE1032,18,2691,PROD027,2021-10-28,237
SALE1033,40,2622,PROD007,2021-10-29,1353
SALE1034,38,1589,PROD037,2021-10-30,850
SALE1035,8,2847,PROD027,2021-10-31,1443
SALE1036,12,1287,PROD017,2021-11-01,120
SALE1037,18,2342,PROD040,2021-11-02,1065
SALE1038,21,1731,PROD032,2021-11-03,585
SALE1039,38,1153,PROD009,2021-11-04,527
SALE1040,37,1740,PROD011,2021-11-05,748
SALE1041,10,2148,PROD027,2021-11-06,1480
SALE1042,33,2431,PROD023,2021-11-07,85
SALE1043,35,2942,PROD033,2021-11-08,908
SALE1044,41,2524,PROD024,2021-11-09,633
SALE1045,38,1393,PROD027,2021-11-10,1471
SALE1046,58,1939,PROD009,2021-11-11,74
SALE1047,58,1739,PROD037,2021-11-12,1055
SALE1048,17,2173,PROD034,2021-11-13,240
SALE1049,34,1239,PROD037,2021-11-14,1063
SALE1050,28,2870,PROD028,2021-11-15,640
SALE1051,57,1885,PROD010,2021-11-16,1476
SALE1052,52,1873,PROD033,2021-11-17,1074
SALE1053,38,1272,PROD027,2021-11-18,650
SALE1054,54,1644,PROD032,2021-11-19,559
SALE1055,28,2605,PROD031,2021-11-20,920
SALE1056,47,2644,PROD022,2021-11-21,1135
SALE1057,33,2200,PROD035,2021-11-22,484
SALE1058,2,2846,PROD019,2021-11-23,23
SALE1059,21,1536,PROD025,2021-11-24,1493
SALE1060,52,2353,PROD025,2021-11-25,718
SALE1061,29,2622,PROD002,2021-11-26,1067
SALE1062,55,2668,PROD003,2021-11-27,909
SALE1063,55,2794,PROD015,2021-11-28,525
SALE1064,39,2726,PROD007,2021-11-29,1186
SALE1065,19,2880,PROD019,2021-11-30,888
SALE1066,34,1594,PROD003,2021-12-01,196
SALE1067,53,2374,PROD003,2021-12-02,1272
SALE1068,7,2791,PROD023,2021-12-03,1484
SALE1069,38,2794,PROD003,2021-12-04,1113
SALE1070,39,1839,PROD036,2021-12-05,387
SALE1071,30,2112,PROD032,2021-12-06,312
SALE1072,1,2733,PROD001,2021-12-07,884
SALE1073,9,2049,PROD022,2021-12-08,1331
SALE1074,52,2670,PROD011,2021-12-09,817
SALE1075,20,1862,PROD020,2021-12-10,678
SALE1076,1,2213,PROD027,2021-12-11,28
SALE1077,42,2109,PROD016,2021-12-12,673
SALE1078,29,2301,PROD012,2021-12-13,348
SALE1079,33,1377,PROD017,2021-12-14,1460
SALE1080,15,1584,PROD013,2021-12-15,273
SALE1081,22,2076,PROD012,2021-12-16,822
SALE1082,18,2216,PROD021,2021-12-17,324
SALE1083,59,1050,PROD040,2021-12-18,1191
SALE1084,26,2182,PROD014,2021-12-19,1195
SALE1085,44,1739,PROD033,2021-12-20,1256
SALE1086,47,1597,PROD013,2021-12-21,880
SALE1087,7,1487,PROD027,2021-12-22,1078
SALE1088,34,2112,PROD037,2021-12-23,895
SALE1089,29,1677,PROD026,2021-12-24,1363
SALE1090,35,2695,PROD023,2021-12-25,644
SALE1091,59,2083,PROD023,2021-12-26,1127
SALE1092,14,2801,PROD025,2021-12-27,146
SALE1093,34,1300,PROD031,2021-12-28,401
